,tx_hash,index,type,raw_amount,dollar_value,token_contract_address,token_name,token_dollar_value,from,to,sender,timestamp
187,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,0,Transfer,992699319537278205,3196.2436340801515005,None,Ethereum,3219.75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,1709720303
188,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,0,Transfer,992699319537278205,3196.2436340801515005,None,Ethereum,3219.75,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,1709720303
189,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,8,Transfer,927788717204262782,2984.733451036548306,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x701b319aff36311f720f0a1ebd6636dd84bb3e8b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,1709720303
190,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,8,Transfer,6000000000000000000000,4326.737880706787109375,0x76bc677d444f1e9d57daf5187ee2b7dc852745ae,Offshift,0.7211229801177979,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,0x701b319aff36311f720f0a1ebd6636dd84bb3e8b,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,1709720303
191,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,8,Burn,927788717204262782,2984.733451036548306,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,1709720303
192,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,8,Transfer,927788717204262782,2987.2477222184250925,None,Ethereum,3219.75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,1709720303
193,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,8,Transfer,927788717204262782,2987.2477222184250925,None,Ethereum,3219.75,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,1709720303
194,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0,Transfer,28000000000,27999.80473518371582,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0xa69db1db6585972d0366be55bc3e2b03203e32db,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
195,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0,Transfer,7309200284456708263,23513.989968624244861,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
196,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0,Transfer,3906833963000155202465683766,13400.44090785482723635040641,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.0000034300001061637886,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
197,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0,Transfer,3906833963000155202465683766,13400.44090785482723635040641,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.0000034300001061637886,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x111111125421ca6dc452d289314280a0f8842a65,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
198,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0,Transfer,3906833963000155202465683766,13400.44090785482723635040641,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.0000034300001061637886,0x111111125421ca6dc452d289314280a0f8842a65,0xa69db1db6585972d0366be55bc3e2b03203e32db,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
199,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,4,Transfer,28000000000,27999.80473518371582,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0xa69db1db6585972d0366be55bc3e2b03203e32db,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
200,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,4,Transfer,7309200284456708263,23513.989968624244861,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
201,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,4,Transfer,3887322642426353681335171805,13333.51707621529230642533258,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.0000034300001061637886,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
202,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,4,Transfer,3887322642426353681335171805,13333.51707621529230642533258,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.0000034300001061637886,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x111111125421ca6dc452d289314280a0f8842a65,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
203,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,4,Transfer,3887322642426353681335171805,13333.51707621529230642533258,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.0000034300001061637886,0x111111125421ca6dc452d289314280a0f8842a65,0xa69db1db6585972d0366be55bc3e2b03203e32db,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720459
204,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,0,Transfer,4752323778338074765,15288.415873502367633,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0xed4a344f5f1c293881fc65ab37d0d07eba130e11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
205,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,0,Transfer,17454017439912240241201,4630.2367430152921802967,0x8c282c35b5e1088bb208991c151182a782637699,Monai,0.26528200507164,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,0xed4a344f5f1c293881fc65ab37d0d07eba130e11,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
206,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,0,Burn,4752323778338074765,15288.415873502367633,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
207,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,0,Transfer,4752323778338074765,15301.2944853040162245,None,Ethereum,3219.75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
208,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,0,Transfer,4752323778338074765,15301.2944853040162245,None,Ethereum,3219.75,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
209,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,2,Transfer,4612283158739798142,14837.899593159591103,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0xed4a344f5f1c293881fc65ab37d0d07eba130e11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
210,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,2,Transfer,17454017439912240241201,4630.2367430152921802967,0x8c282c35b5e1088bb208991c151182a782637699,Monai,0.26528200507164,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,0xed4a344f5f1c293881fc65ab37d0d07eba130e11,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
211,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,2,Burn,4612283158739798142,14837.899593159591103,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,None,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
212,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,2,Transfer,4612283158739798142,14850.398700352465068,None,Ethereum,3219.75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
213,0xe24459eed0cdcf16f873cc39eb486613facefa651266654db79f466c482e6c5d,2,Transfer,4612283158739798142,14850.398700352465068,None,Ethereum,3219.75,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,1709720819
214,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,0,Transfer,90066569066759624567375,106278.546774596804270597,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Ribbon Finance,1.1799999475479126,0xfe0df74636bc25c7f2400f22fe7dae32d39443d2,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,1709720855
215,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,0,Transfer,78766831107,78766.831107,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,0xfe0df74636bc25c7f2400f22fe7dae32d39443d2,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,1709720855
216,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,1,Transfer,82577893721571326303254,97441.910260071266052527,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Ribbon Finance,1.1799999475479126,0xfe0df74636bc25c7f2400f22fe7dae32d39443d2,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,1709720855
217,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,1,Transfer,78766831107,78766.831107,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,0xfe0df74636bc25c7f2400f22fe7dae32d39443d2,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,1709720855
218,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,Transfer,3887322642426353681335171805,13333.51707621529230642533258,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.0000034300001061637886,0xa69db1db6585972d0366be55bc3e2b03203e32db,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
219,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,Transfer,7155252858119414197,23018.734934186545019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
220,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,Transfer,27335998841,27335.8082067574417,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0x6ca298d2983ab03aa1da7679389d955a4efee15c,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
221,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,Transfer,7155252858119414197,23018.734934186545019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x6ca298d2983ab03aa1da7679389d955a4efee15c,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
222,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,Transfer,41188787,41.188499759966909885,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xb01f8f528702d411d24c9bb8cc0e2fff779ec013,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
223,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,Transfer,27294810054,27294.619706997474788,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x111111125421ca6dc452d289314280a0f8842a65,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
224,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0,Transfer,27294810054,27294.619706997474788,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0x111111125421ca6dc452d289314280a0f8842a65,0xa69db1db6585972d0366be55bc3e2b03203e32db,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
225,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,Transfer,3887322642426353681335171805,13333.51707621529230642533258,0xf017d3690346eb8234b85f74cee5e15821fee1f4,GEKKO,0.0000034300001061637886,0xa69db1db6585972d0366be55bc3e2b03203e32db,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
226,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,Transfer,7108718486751983239,22869.031998304916048,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0xda2d09fbbf8ee4b5051a0e9b562c5fcb4b393b18,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
227,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,Transfer,27158338588,27158.149192714465379,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0x6ca298d2983ab03aa1da7679389d955a4efee15c,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
228,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,Transfer,7108718486751983239,22869.031998304916048,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x6ca298d2983ab03aa1da7679389d955a4efee15c,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
229,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,Transfer,27158338588,27158.149192714465379,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x111111125421ca6dc452d289314280a0f8842a65,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
230,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,4,Transfer,27158338588,27158.149192714465379,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether,0.9999930262565613,0x111111125421ca6dc452d289314280a0f8842a65,0xa69db1db6585972d0366be55bc3e2b03203e32db,0xa69db1db6585972d0366be55bc3e2b03203e32db,1709720963
231,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,0,Mint,297000000000000000,955.46089160156250003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,None,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
232,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,0,Transfer,297000000000000000,955.46089160156250003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0x2a0778188eef69862fd62b510cd14597edc22900,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
233,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,0,Transfer,100792956155695323,,0x68b21273d95b73a8f90b0eb365814f21af837524,None,None,0x2a0778188eef69862fd62b510cd14597edc22900,0x68b21273d95b73a8f90b0eb365814f21af837524,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
234,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,0,Transfer,5039547014828610475331,,0x68b21273d95b73a8f90b0eb365814f21af837524,None,None,0x2a0778188eef69862fd62b510cd14597edc22900,0xe47ac0b95799912bf7d594199e7ceff2b27cface,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
235,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,0,Transfer,300000000000000000,965.92500000000000004,None,Ethereum,3219.75,0xe47ac0b95799912bf7d594199e7ceff2b27cface,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
236,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,0,Transfer,297000000000000000,956.26575,None,Ethereum,3219.75,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
237,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,0,Transfer,3000000000000000,9.65925,None,Ethereum,3219.75,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0xf9bccba1db0508e0e5e4e24c8db862f6d390e215,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
238,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,1,Mint,297000000000000000,955.46089160156250003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,None,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
239,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,1,Transfer,297000000000000000,955.46089160156250003,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0x2a0778188eef69862fd62b510cd14597edc22900,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
240,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,1,Transfer,68060622535703678,,0x68b21273d95b73a8f90b0eb365814f21af837524,None,None,0x2a0778188eef69862fd62b510cd14597edc22900,0x68b21273d95b73a8f90b0eb365814f21af837524,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
241,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,1,Transfer,3402963066162648201769,,0x68b21273d95b73a8f90b0eb365814f21af837524,None,None,0x2a0778188eef69862fd62b510cd14597edc22900,0xe47ac0b95799912bf7d594199e7ceff2b27cface,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
242,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,1,Transfer,300000000000000000,965.92500000000000004,None,Ethereum,3219.75,0xe47ac0b95799912bf7d594199e7ceff2b27cface,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
243,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,1,Transfer,297000000000000000,956.26575,None,Ethereum,3219.75,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
244,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,1,Transfer,3000000000000000,9.65925,None,Ethereum,3219.75,0x2ec705d306b51e486b1bc0d6ebee708e0661add1,0xf9bccba1db0508e0e5e4e24c8db862f6d390e215,0xe47ac0b95799912bf7d594199e7ceff2b27cface,1709721179
245,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,0,Mint,3000000000000000000,9651.1201171875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
246,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,0,Transfer,10958033038145076571873,2906.9689760004010412357,0x8c282c35b5e1088bb208991c151182a782637699,Monai,0.26528200507164,0xed4a344f5f1c293881fc65ab37d0d07eba130e11,0x1518c211f611114decd1842894e08b803afcd27b,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
247,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,0,Transfer,3000000000000000000,9651.1201171875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xed4a344f5f1c293881fc65ab37d0d07eba130e11,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
248,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,0,Transfer,3000000000000000000,9659.25,None,Ethereum,3219.75,0x1518c211f611114decd1842894e08b803afcd27b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
249,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,0,Transfer,3000000000000000000,9659.25,None,Ethereum,3219.75,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
250,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,2,Mint,3000000000000000000,9651.1201171875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
251,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,2,Transfer,10436280111838043189765,2768.5573135576755927447,0x8c282c35b5e1088bb208991c151182a782637699,Monai,0.26528200507164,0xed4a344f5f1c293881fc65ab37d0d07eba130e11,0x1518c211f611114decd1842894e08b803afcd27b,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
252,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,2,Transfer,3000000000000000000,9651.1201171875,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xed4a344f5f1c293881fc65ab37d0d07eba130e11,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
253,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,2,Transfer,3000000000000000000,9659.25,None,Ethereum,3219.75,0x1518c211f611114decd1842894e08b803afcd27b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
254,0xda681528abf230a36b86e81e456629090dfc15dab234a83208dee0e1cafa1832,2,Transfer,3000000000000000000,9659.25,None,Ethereum,3219.75,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1518c211f611114decd1842894e08b803afcd27b,1709721191
255,0x1237263af074ecda6a6329f59aaf62148038ca8b41aca4a9348e0699ab1491a1,0,Mint,10000000000000000000,32170.400390625,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,None,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3011e811ea18ee32c45caa9df8056b41d65dfbc7,1709721203
256,0x1237263af074ecda6a6329f59aaf62148038ca8b41aca4a9348e0699ab1491a1,0,Transfer,32493388715,32493.388715,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3011e811ea18ee32c45caa9df8056b41d65dfbc7,1709721203
257,0x1237263af074ecda6a6329f59aaf62148038ca8b41aca4a9348e0699ab1491a1,0,Transfer,8500000000000000000,27344.84033203125,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3217.0400390625,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3011e811ea18ee32c45caa9df8056b41d65dfbc7,1709721203
258,0x1237263af074ecda6a6329f59aaf62148038ca8b41aca4a9348e0699ab1491a1,0,Transfer,27969641377772702912958,33004.175358705715278148,0x6123b0049f904d730db3c36a31167d9d4121fa6b,Ribbon Finance,1.1799999475479126,0xfe0df74636bc25c7f2400f22fe7dae32d39443d2,0x3011e811ea18ee32c45caa9df8056b41d65dfbc7,0x3011e811ea18ee32c45caa9df8056b41d65dfbc7,1709721203
