,tx_hash,sender,delta_eth,delta_dollar,token_name_A,token_contract_address_A,delta_token_A,token_name_B,token_contract_address_B,delta_token_B
15,0x18c635e257d2461c6add3ab45b0870bbe3b16eb3ae0cc4d0a165125dd1232677,0x4178e1a2e48f301459346efcb4edc094a35cacd6,-0.12835742058618138,-405.49008542562103,Ethereum,Ethereum,-0.12839359827575603,Sora AI,0xb8a87405d9a4f2f866319b77004e88dff66c0d92,
16,0x18cac731f1826133592d3274ee11e6ceca8d783dafebf84d0d9075c6de659c0c,0x4e6b065262e3504f2511ef5b8cadc039630803be,-0.054573857832787016,-172.40264079445728,Ethereum,Ethereum,-0.05458923953864048,Luna Inu,0x78132543d8e20d2417d8a07d9ae199d458a0d581,
17,0x1d48a66765c9bbe41f1431c6f90a430269bbb16186d78b4a5a9526c931643f53,0x32822bf1cbe0c73b79d436473fdf2c076208a9c5,-0.05334223131023658,-168.51184631167067,0x51940e2d6120b84912a656e9ba489d4a6f43d5d1,0x51940e2d6120b84912a656e9ba489d4a6f43d5d1,-2284136724273499.0,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.053342231310236576
18,0x1f514126ec169ed0327cf1702db5bc7225ea6023d617facb0d23605e4e7502b5,0x459e03ecbe6078f9981765b8e7dd2106c4e369da,-0.06753117001673077,-213.33569788114227,Frax Share,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-213.37303800000154
19,0x1f6ecb530c52099c4a1037ddccdcbd92d4f3bf82426e097a193ead905cdb40cb,0x9a7c699f90be93838161bf28d996a7ae51c4b21b,-0.011506117128254794,-36.34863022290685,0xa7606281f7808167b5faf89f4d898685a8b87549,0xa7606281f7808167b5faf89f4d898685a8b87549,,Ethereum,Ethereum,-0.011509360140865788
20,0x202fc38a52652a0c49927c1771de43939b47e083ba1c256ef0d004e32df2451b,0x77314da6f40f71c3a850c89e1a05c438a0acd405,-0.08289859394553337,-261.88246684241216,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,,Ethereum,Ethereum,-0.08292195901148935
21,0x24531edc6aed059e99a673a82f9ff93d478459510b26ebfda66d5bda57909b97,0x3b5042f0d60cf45d9c927a34c358cfe1c6a19a96,-0.20275190767676593,-640.5074828444347,Ethereum,Ethereum,-0.20280905353980294,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,-6.912075027205576e+20
22,0x26711230e601f9f5036fb78a56f7ce5acb09517b68178d17bcb010c56b341c46,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,-0.06489231235864872,-204.9993616388343,Ethereum,Ethereum,-0.06491060233301538,Offshift,0x76bc677d444f1e9d57daf5187ee2b7dc852745ae,
23,0x28dd28633cdbb1c615a76e845566bdb6b31f51c5f720f66f15443c905d200ef4,0x4994512cf01fba287e7abbe9399150d2bacbc806,-0.045531677988543004,-143.8377610957836,0x55d6995b0e9b8a981b8a853d2c0bc0e6311a0073,0x55d6995b0e9b8a981b8a853d2c0bc0e6311a0073,,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-143.86293699999987
24,0x2e082d7852ee9db71b5d187fea3a6008a15f4e110e867bcb9b5016bfa4bc0aa3,0xc3e2fa491f1f2a36407f5ef3561b4bbc7851ef80,-0.08329030019065681,-263.11989431697106,Ethereum,Ethereum,-0.08331377565947751,enqAI,0x710287d1d39dcf62094a83ebb3e736e79400068a,
25,0x303685b29474481d36c9f2db64db1c891deaba59d9e523480c58d6cbdbe47cc8,0xe42b0fe568e7eb591bdf50351fe06b40230b6eba,-0.029117704645301782,-91.98486920430159,BananaCat,0x0590cc9232ebf68d81f6707a119898219342ecb9,-22413373889079.0,Ethereum,Ethereum,-0.02912591150451548
26,0x3176431997f0e7b627ce63b3b2aec527ad9feef74ea15ad3cec9f9e058faa0ac,0xe42b0fe568e7eb591bdf50351fe06b40230b6eba,-0.3013838001519577,-952.0925421484533,Ethereum,Ethereum,-0.3014687455295988,Mog Coin,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,
27,0x32ada7102b69d5dbd3e95d18262d0c1121f4d9176d75ab888aa29307403fc49f,0x1518c211f611114decd1842894e08b803afcd27b,-0.0350017601041883,-110.57301268503656,Ethereum,Ethereum,-0.035011625391335954,Mog Coin,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,
28,0x352af1bbfdcaf196c1f2e5cb441d368f2cf68d94c3943d78ef550d7b60d5a4a9,0x865911efdfe06756914d59882d4f681295a53205,-0.015626775151517572,-49.36607764614119,DeRace,0x9fa69536d1cda4a04cfb50688294de75b505a9ae,758942531584.0,Ethereum,Ethereum,-0.015631179576426568
30,0x379c4ce641268fbd9484fb19a09f141430eae3005d5ef0cc1163573c0ec2d50e,0xe6c322ccdba2ae6b91aaa14b8fe9160235bd5fb4,-0.018542309504000775,-58.57645495234442,Doggensnout Skeptic,0x21e5c85a5b1f38bddde68307af77e38f747cd530,,zkHive,0x750c3a0a0ce9984eeb8c5d146dff024b584e5e33,-5.265015205729403e+20
31,0x3ee1ff110bcf31413f7e20a3aa58a22c96dcb78f37a072845d414c87a77797d7,0x0c6fee9443f2d30928e6389f63cb3e05d5e21613,-0.8906851706715366,-2813.736863000013,HarryPotterObamaSonic10Inu (ETH),0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-2813.736863000013
33,0x4010103b5b88489992176b61fe61d68e62bb259b0aefa3aa60d93f82b7f7206a,0xa69db1db6585972d0366be55bc3e2b03203e32db,-0.04425725509698474,-139.81176988462988,GEKKO,0xf017d3690346eb8234b85f74cee5e15821fee1f4,-1.9511320573801396e+25,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-139.8362411201393
34,0x428cb3781d072c726eaaab73d75399af6f28ac0c3ffb79b4ebcd8b1d0575a667,0x0851af9c23a8a8e2b0b2e80e51ecc7cac741965c,-0.5104614459541121,-1612.5834749650824,Ethereum,Ethereum,-0.5106053201115018,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,-1.4018244319160513e+21
35,0x438891bf879a982e872c0fe54170a4226f8ad3b5f7d32582eda2c1b3e25b2f12,0xa69db1db6585972d0366be55bc3e2b03203e32db,-0.043192325793658184,-136.44758359757216,GEKKO,0xf017d3690346eb8234b85f74cee5e15821fee1f4,,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-136.4714660000027
36,0x4589dc3b7be6df22ed3657b3310bfff117329a0a7e68ded05daecac2899e5921,0x4e6b065262e3504f2511ef5b8cadc039630803be,-0.36469965739498905,-1152.1117716174288,Ethereum,Ethereum,-0.3648024484212731,Luna Inu,0x78132543d8e20d2417d8a07d9ae199d458a0d581,
37,0x461009b028f0e470a3027830886cdb7aed7cb748ac336334a199885a909ba60b,0xe42b0fe568e7eb591bdf50351fe06b40230b6eba,-0.024030940284627544,-75.91542416769839,BananaCat,0x0590cc9232ebf68d81f6707a119898219342ecb9,-17070743318083.0,Ethereum,Ethereum,-0.024037713433338652
38,0x47b07abab633e39bbbfa2560e57db4fdc43cbcce5186449666d1d1d700c14b2c,0xa69db1db6585972d0366be55bc3e2b03203e32db,0.0,0.0,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0
39,0x49a549461101f35322aada54af42be06299ca89fce532f8074c41999d1e12418,0x95be46b0b874293ff7aca67c12050ce4565f1d8b,-0.03765765601431628,-118.96317395939997,Ethereum,Ethereum,-0.037668269868841975,Super Trump,0x7039cd6d7966672f194e8139074c3d5c4e6dcf65,
40,0x4b8f64a2979095cf2c463b67a409afbec1e59affb6fe5ca067c8bb1f68a96ca8,0x67bb6879b16ef6bc9035e92dd6c24facacb931b6,-0.9995594654162917,-3157.678388741905,Ethereum,Ethereum,-0.999841192424252,GEKKO,0xf017d3690346eb8234b85f74cee5e15821fee1f4,-5.64383316565595e+26
41,0x4ceedb9e5fc1b1912575173fdbba82e46499672888c24e6ef1219bf5a9f70c1e,0x38bf30d3f1528bbd2bb8a242e9a0f4405affb8d0,-0.024050794118578748,-75.97814382027582,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,,Ethereum,Ethereum,-0.024057572863116244
42,0x52ee11074830fd4c987567c028a6d38d66f429cfba7aa787852a7e532899e83a,0xab8ffec5e4103d7c4cff8550be1c68c8c9dafc81,-0.058705001211010514,-185.45321218870419,Ethereum,Ethereum,-0.05872154728447158,GEKKO,0xf017d3690346eb8234b85f74cee5e15821fee1f4,-3.2392985371339505e+25
43,0x53f7718551d1d82d04cc5879baab184712d672966509bd4473d72722ae9c3fd5,0x8781247955bf2c7b2bab886e864d9bfb29c562bd,-0.024618966079761866,-77.77303885653045,Ethereum,Ethereum,-0.024625904964233173,Lyve Finance,0x0aa1582bebf8d96ea384b6829a5d41278579cd88,-1.1362706176932944e+20
44,0x5604ee0ec1916f3dd6b2cedd1eb46ca34f397e3df316f4392e793301b780f047,0x295976a0208aa8d2500e0b465762613fad7c8752,-0.13424158101938852,-424.0785605275903,Ethereum,Ethereum,-0.13427941716648428,enqAI,0x710287d1d39dcf62094a83ebb3e736e79400068a,-4.245312396991895e+21
45,0x5bf71b0ca15af827736ab3888694c621ee7eb5c6765e3148796d59582c29731f,0x1223d2677610bace06382709851c2a6e11334667,-0.019993417605508677,-63.160607121771825,0x5e4ae56ec652f58ce85aa92ad1d112bbcde117ce,0x5e4ae56ec652f58ce85aa92ad1d112bbcde117ce,-6.9041509282316e+23,Ethereum,Ethereum,-0.019999052773716056
46,0x5c4b2b6f40d545e4d6516e4eb9ba942ccd98107c3358598dcad95eb6ca37f1dc,0xc42c1e503d8c609d9e9ab1d00044830eb6f9a0fe,-0.0008225220716708385,-2.5984048571802907,Ethereum,Ethereum,-0.0008227539004816803,Monai,0x8c282c35b5e1088bb208991c151182a782637699,-3.0773909240595005e+18
48,0x5d3b49daa767c190038a4c6a8ad66dea031ec1e2a2d53a1b3c0c3dac12469eb7,0x4960d00d2790c211ee84dcb8b0be1f27f226e828,-0.02335029173128721,-73.76520769576884,0xfadfe3aa73202df64c374c9f2afd0f6029e06dc5,0xfadfe3aa73202df64c374c9f2afd0f6029e06dc5,,Ethereum,Ethereum,-0.023356873038405057
49,0x6326d184ae6ea8ba28dd3ade1030ef7bd0efd6b9d211ffdeeaf872d073a7886c,0x3e9dd8088fe88472621f67ac502b784f0d852b71,-0.08361171049236377,-264.13525198075587,Ethereum,Ethereum,-0.08363527655105507,Kendu Inu,0xaa95f26e30001251fb905d264aa7b00ee9df6c18,
50,0x64046567f97811c26132d760f200c2a3cb4c5401bf4da4d0a4db0b41eb85781c,0xf16b4b87e6f214b60abc8e52e207c5009e14d019,-0.5900517276424272,-1864.01475157893,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,-1.4689075256601252e+21,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-1864.3410098332713
51,0x67631acb91dcafb4e5359b3505e653cbca277497511d4705773809b785a57318,0xf16b4b87e6f214b60abc8e52e207c5009e14d019,-1.0541450709851226,-3330.1181414576695,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,-2.8239431927309795e+21,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-3330.701011593575
52,0x6c88869f57410165d986213cd436be155e2f321cf6d22c994aef63b54a40c70c,0x7c52d8d7ccd8e97c9e6b40e1819c4f222b9db05a,-0.014689585493063725,-46.405429847743704,0xb7810116c82a572d64dc85c06a2574acf0039d4b,0xb7810116c82a572d64dc85c06a2574acf0039d4b,,Ethereum,Ethereum,-0.014693725769968025
53,0x6f9f327ccab17819176a52afc575a987453b0a04848c99d6b76b48c3e4ea28eb,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,-0.07918559741410654,-250.15285063605947,Ethereum,Ethereum,-0.07920791596763424,GEKKO,0xf017d3690346eb8234b85f74cee5e15821fee1f4,-3.9214495362834455e+25
54,0x724b605f1d20915213cf8edbba2a33c0f5485a9f81f08593184fbbaa6e3e9a10,0x62cec3b9b5f50e14e6a91e08214e17652f241c5b,-0.02925406828623785,-92.41565150079524,BOBO Coin,0xb90b2a35c65dbc466b04240097ca756ad2005295,,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-92.43182700000034
55,0x7262838213300e33f7e53317f0c40441a5865502bb68aecbe82df21d75ba0da4,0xd880507d359af862a5f8f318c8e934ab478ca818,-0.0059953532495771004,-18.93974099998013,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-18.93974099998013
56,0x737b1c6a17602934cb751257ad6d2135e9d936412374569b1cc90e6fc2bf4b32,0xe26d67b169420e2ab7697ba95d35a8a9a27e6158,-2.073125046830925,-6549.147283409703,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,-7.488675345188293e+21,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-6549.147283409703
57,0x7446a1164edd7f2f6346859810a6f207190713baf990b4e142210cdbe9aa325d,0x3e9dd8088fe88472621f67ac502b784f0d852b71,-0.013954574365074175,-44.08347819340086,0xc548e90589b166e1364de744e6d35d8748996fe8,0xc548e90589b166e1364de744e6d35d8748996fe8,-5359882696923.0,Ethereum,Ethereum,-0.013958507478229772
58,0x75b19a2aa7d95d6a9682132386e92c7e20a7765b217c5c2b3c0d57f172edb5b4,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,-0.4373363300181256,-1381.5761099663982,Ethereum,Ethereum,-0.43745959377580207,Monai,0x8c282c35b5e1088bb208991c151182a782637699,-1.578817649826623e+21
59,0x7981a65c3b2095bb51a20474a565aa9ff9a2116d78babb6f45590739a1c05112,0x04e0946d2bf513218411466025e36fdf86f48ad1,-0.14281380911779534,-451.15882973241645,Ethereum,Ethereum,-0.14285406135743714,LNDRY,0x613577bfea8ba6571f6b7a86716d04c80a3fbeb4,-5.22670127243939e+21
60,0x8140d07d7cbfacf91768ae462a250f43889d4675b25a2e6ae1895ed6862c1f49,0xe4c5a1ef83ef1f254e60fbd72ed0a7f0995ff236,-0.047407643358576286,-149.76406714553445,Choppy,0xf938346d7117534222b48d09325a6b8162b3a9e7,,Ethereum,Ethereum,-0.04742100525847315
61,0x816e0bb7b2571ffa86236ffda543c6a1229f32a55595e60f4791f59c9788931b,0xe47ac0b95799912bf7d594199e7ceff2b27cface,-0.09739701608415982,-307.6839982589859,0x68b21273d95b73a8f90b0eb365814f21af837524,0x68b21273d95b73a8f90b0eb365814f21af837524,-1.6365839486659624e+21,Ethereum,Ethereum,-0.0974244675474044
62,0x8370a59561ea56f5ff89ff477aae91a7254a5ac2f10646d9b8b060e6446d6cab,0x0d94d5b0182dfadd42d3c7117410ed002e9ffb0b,-0.023155047166028453,-73.14841643365006,Azure Wallet,0x1f769203d2abcb78f5a77dd15c0078c50fb13287,,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-0.023155047166028453
63,0x8676022d5f5e9462eab01189029f8d6e50bc439184ee77686e6bf2fc136b8d84,0xf16b4b87e6f214b60abc8e52e207c5009e14d019,-0.941196363198175,-2973.305259428054,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,-2.468382399777372e+21,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-2973.8256766526188
64,0x8772bf5e30be9714635ee113b4850014e6af0d06276939f4d5f2d20b293e9874,0x27918946f3142de2f473f9c44192061c4ebc261e,-0.1813820128006057,-572.9984875771705,DODO,0x747e550a7b848ace786c3cfe754aa78febc8a022,,Ethereum,Ethereum,-0.18143313553370177
65,0x903a4c8daeb5e35e65d2eb4bd3d78cdcbcd41c564649572ab7f34c0b39956807,0x31c12545c3a565a1e191e986c5cb24d0dcba07d5,-0.1265141517436542,-399.66706999725403,Ethereum,Ethereum,-0.12654980990574316,Osaka Protocol,0xa21af1050f7b26e0cff45ee51548254c41ed6b5c,
66,0x9546d9b0801946123d6b9c672266d667b1972951f36f92f89af239148e91c231,0x2c9d870d4436c028f816f172e6e3936a9a3717de,-0.016116998324903046,-50.9147269999994,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-50.9147269999994
67,0x95912a257124cc1c9d4eefd601530480e5d6dcec0fc1a65d133a996f6f9e0b4b,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,-0.11421876186942194,-360.8250718667579,Ethereum,Ethereum,-0.11425095456145051,GEKKO,0xf017d3690346eb8234b85f74cee5e15821fee1f4,
68,0x98b048c9f10d1d12fe0adaa9e80aca7e11fd1424bb56c0f9b5060af2fba2ee5d,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,-0.021702175601625722,-68.55869336137494,Ethereum,Ethereum,-0.021708292385278938,Monai,0x8c282c35b5e1088bb208991c151182a782637699,
70,0x9e38fccfcdf24f7859abee44dc4f0e85922c8bb86d5b661ae97306398060d34b,0x0ac709f0aa895df869e75944a15cb845fcc12120,-0.05266006738507935,-166.3568426739919,Ethereum,Ethereum,-0.05267490968684996,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,
71,0x9fd617231e8358ae2e8fe11755245274147a2220a927f38e4078e83cbe1ad2a8,0x1518c211f611114decd1842894e08b803afcd27b,-0.0279430477429024,-88.27404574333997,Ethereum,Ethereum,-0.027950923523690108,GEKKO,0xf017d3690346eb8234b85f74cee5e15821fee1f4,
72,0xa0737602dd3d70300cb9d1d60fcf72bd366d69199f10b7c8d7e1ba1f410ee5c1,0x0ac709f0aa895df869e75944a15cb845fcc12120,-0.07617844482160378,-240.65304489009472,Ethereum,Ethereum,-0.07619991580564545,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,
73,0xa2a6afd39185a048696472b805431112e6f9ddf72225098b7533b1d4aa9a40eb,0x3a104f201896cdc4b6a825daa0a630dcd6a19ad7,-0.031925645874153426,-100.85535229407905,Ethereum,Ethereum,-0.03193464415489661,LFG,0x40a9a694197a0b4b92f2aad48da6bc1b6ff194e9,
74,0xa919ed90851b57afb9b606abb37e457f9edf9b683d6f094ef34cd4ec902e0e30,0xd65c6be6cf3fb398fa5ecc5423002b0d8afd95a2,-0.16651765369385438,-526.0409356376873,0x3635fbbabc7c4fb3f84d4317351a357cbdb16bfe,0x3635fbbabc7c4fb3f84d4317351a357cbdb16bfe,-1.4860965551882232e+16,Ethereum,Ethereum,-0.1665645868898981
75,0xa9a1533c37d53d461be2821ca53bf04a4269038095757bad2da65b348afd9f16,0xf299dc09ec306e9ed207cdc1296ac6d0d9c5dc7c,-0.09983842359211757,-315.3965756420431,Ethereum,Ethereum,-0.0998665631689324,SANSHU!,0x0026dfbd8dbb6f8d0c88303cc1b1596409fda542,-3.6496068315949237e+22
76,0xa9cac434cc4d62747c4587954506c3b9c0bb7645418755db9bc7840dc52b1288,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,-0.8747532910284875,-2763.4069388869525,Ethereum,Ethereum,-0.8749998412697804,Monai,0x8c282c35b5e1088bb208991c151182a782637699,-3.308119804772568e+21
77,0xaf41b2b05c808213faad380a847a14442392bc72691ba22b315b587675dba3fc,0x34c5fc224a350f8be26f84214d22cd52e98a9b8d,-0.020172384103429586,-63.72597482859287,Ethereum,Ethereum,-0.020178069713554358,Hemule,0xeaa63125dd63f10874f99cdbbb18410e7fc79dd3,-1.7698940510101318e+21
78,0xb036b2d5b9bbe29ca45e8c4b53c9e88f95d4d4a195c90181fd92e0939fcb7072,0xf16b4b87e6f214b60abc8e52e207c5009e14d019,-5.406665564126238,-17080.035353260555,Ribbon Finance,0x6123b0049f904d730db3c36a31167d9d4121fa6b,-1.3165517750008875e+22,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,-17083.024869579414
79,0xb247af3330e82bbcddc739a4b0353a65b6904ed46d441becda83ef8b46fe0606,0xc270b3a8428b222905c2564b0118fb4a0e10bb81,-0.12364669066807334,-390.6085595412009,Ethereum,Ethereum,-0.12368154063289417,The Balkan Dwarf,0x8c7ac134ed985367eadc6f727d79e8295e11435c,-3.303678521154919e+24
80,0xb281794f9c689ff7eeb171cca2a818cadc010d8570a99f777e776fe827f917cb,0x725ef823a0c7ea654561e13796a9d81a9aa8398a,-0.04298150127233032,-135.78157416256911,Ethereum,Ethereum,-0.04299361565888765,GEKKO,0xf017d3690346eb8234b85f74cee5e15821fee1f4,-2.3662669590962745e+25
81,0xb6e603ca5b9c6a09ec11a3b8790ce9c2002c24427b3a3a95a606f28786b405f2,0x7485e2b0d848cf56ebb3131303e0a0462054d607,-0.4021257918278473,-1270.3435526786654,Monai,0x8c282c35b5e1088bb208991c151182a782637699,-1.214771924809101e+21,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,-1270.3435526786654
82,0xba229eb8f1503171631ebef17f5c860027ce68ac8d2e90ce7fa32684a14ab816,0x9daba17ec5765ba14a4bc75b28b7fa7492af5cd8,-0.01817618362232103,-57.41983763827825,Ethereum,Ethereum,-0.018181306600998363,K9,0x2bd0fb740e403b505a3146f9ac02df883fd5c3fc,-8.902953510102589e+28
83,0xbc146b7b4823c17530156973135dc4a1ddf5e44bb4130f1f4de4213d178d9dc3,0x9af0c21b8cecf84dad025b2fb47f54446df5d5f6,0.0,0.0,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,-1.5779619025732883e+22,KaboChan,0x0c5cb676e38d6973837b9496f6524835208145a2,
84,0xbeca0da9d46bbb2761e8d700d547da5b4f039a11e13b827e305f3977a493dd00,0x31c12545c3a565a1e191e986c5cb24d0dcba07d5,-0.04807616865085513,-151.87598538631374,0x703f249015718088cc390f1b9d8f681135732507,0x703f249015718088cc390f1b9d8f681135732507,-1.0051865478110208e+16,Ethereum,Ethereum,-0.0480897189753899
85,0xc2724419e6200a97cb72c006d80ac00b0b62f26f27b7e6c08da42ff6f9846750,0xe42b0fe568e7eb591bdf50351fe06b40230b6eba,-0.22149142890784218,-699.7069434609126,Ethereum,Ethereum,-0.2215538565269224,Mog Coin,0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,
